type1,type2,type3,trial,start_belief,CoopEq,fc_cooperate,type1pc,CoopEq_pc
10,20,0,5,good,5e-05,0.029038999999994236,Independent Punishers: 10%,0
10,20,0,6,good,5e-05,0.029180999999994153,Independent Punishers: 10%,0
10,20,0,7,good,5e-05,0.029201999999994184,Independent Punishers: 10%,0
10,20,0,8,good,5e-05,0.029074999999994303,Independent Punishers: 10%,0
10,20,0,9,good,5e-05,0.02899999999999427,Independent Punishers: 10%,0
10,20,10,5,good,5e-05,0.02907799999999409,Independent Punishers: 10%,0
10,20,10,6,good,5e-05,0.029188499999994205,Independent Punishers: 10%,0
10,20,10,7,good,5e-05,0.028958499999994468,Independent Punishers: 10%,0
10,20,10,8,good,5e-05,0.029011999999994282,Independent Punishers: 10%,0
10,20,10,9,good,5e-05,0.029273499999994346,Independent Punishers: 10%,0
10,20,20,5,good,5e-05,0.029299499999994073,Independent Punishers: 10%,0
10,20,20,6,good,5e-05,0.02895699999999431,Independent Punishers: 10%,0
10,20,20,7,good,5e-05,0.02926749999999409,Independent Punishers: 10%,0
10,20,20,8,good,5e-05,0.029022999999994185,Independent Punishers: 10%,0
10,20,20,9,good,5e-05,0.02927649999999408,Independent Punishers: 10%,0
10,20,30,5,good,5e-05,0.029116999999994026,Independent Punishers: 10%,0
10,20,30,6,good,5e-05,0.029009499999994155,Independent Punishers: 10%,0
10,20,30,7,good,5e-05,0.028844499999994326,Independent Punishers: 10%,0
10,20,30,8,good,5e-05,0.029178499999994098,Independent Punishers: 10%,0
10,20,30,9,good,5e-05,0.029168999999994356,Independent Punishers: 10%,0
10,20,40,5,good,5e-05,0.029094999999994178,Independent Punishers: 10%,0
10,20,40,6,good,5e-05,0.02909499999999431,Independent Punishers: 10%,0
10,20,40,7,good,0.0001,0.029193499999994158,Independent Punishers: 10%,0
10,20,40,8,good,5e-05,0.02917199999999421,Independent Punishers: 10%,0
10,20,40,9,good,5e-05,0.029144499999994126,Independent Punishers: 10%,0
10,20,50,5,good,0.0032,0.031963499999991964,Independent Punishers: 10%,0
10,20,50,6,good,0.00425,0.03308449999999101,Independent Punishers: 10%,0
10,20,50,7,good,0.0002,0.029106499999994064,Independent Punishers: 10%,0
10,20,50,8,good,0.0006,0.029690999999993875,Independent Punishers: 10%,0
10,20,50,9,good,0.00415,0.03309199999999102,Independent Punishers: 10%,0
10,20,60,5,good,1.0,0.9743979999998759,Independent Punishers: 10%,100
10,20,60,6,good,1.0,0.974413999999883,Independent Punishers: 10%,100
10,20,60,7,good,1.0,0.974387499999872,Independent Punishers: 10%,100
10,20,60,8,good,1.0,0.9744759999998814,Independent Punishers: 10%,100
10,20,60,9,good,1.0,0.9743704999998752,Independent Punishers: 10%,100
10,20,70,5,good,1.0,0.9750129999998837,Independent Punishers: 10%,100
10,20,70,6,good,1.0,0.9749979999998759,Independent Punishers: 10%,100
10,20,70,7,good,1.0,0.9748889999998773,Independent Punishers: 10%,100
10,20,70,8,good,1.0,0.9750819999998759,Independent Punishers: 10%,100
10,20,70,9,good,1.0,0.97478499999988,Independent Punishers: 10%,100
10,30,0,5,good,5e-05,0.028970499999994286,Independent Punishers: 10%,0
10,30,0,6,good,5e-05,0.02896949999999445,Independent Punishers: 10%,0
10,30,0,7,good,5e-05,0.028869499999994417,Independent Punishers: 10%,0
10,30,0,8,good,5e-05,0.028852499999994306,Independent Punishers: 10%,0
10,30,0,9,good,5e-05,0.028849999999994207,Independent Punishers: 10%,0
10,30,10,5,good,5e-05,0.028973499999994237,Independent Punishers: 10%,0
10,30,10,6,good,5e-05,0.02899349999999414,Independent Punishers: 10%,0
10,30,10,7,good,5e-05,0.029095499999994247,Independent Punishers: 10%,0
10,30,10,8,good,5e-05,0.028955499999994368,Independent Punishers: 10%,0
10,30,10,9,good,5e-05,0.029191999999994278,Independent Punishers: 10%,0
10,30,20,5,good,5e-05,0.029254499999994254,Independent Punishers: 10%,0
10,30,20,6,good,5e-05,0.02885849999999424,Independent Punishers: 10%,0
10,30,20,7,good,5e-05,0.029073499999994267,Independent Punishers: 10%,0
10,30,20,8,good,5e-05,0.029010499999994083,Independent Punishers: 10%,0
10,30,20,9,good,5e-05,0.02894049999999421,Independent Punishers: 10%,0
10,30,30,5,good,0.00015,0.02913549999999409,Independent Punishers: 10%,0
10,30,30,6,good,0.00035,0.029322999999994038,Independent Punishers: 10%,0
10,30,30,7,good,0.0002,0.029180999999994215,Independent Punishers: 10%,0
10,30,30,8,good,0.0002,0.02938499999999376,Independent Punishers: 10%,0
10,30,30,9,good,0.0001,0.029028499999994274,Independent Punishers: 10%,0
10,30,40,5,good,0.31555,0.3217660000000577,Independent Punishers: 10%,31
10,30,40,6,good,0.1126,0.13355850000008,Independent Punishers: 10%,11
10,30,40,7,good,0.06395,0.08858649999997606,Independent Punishers: 10%,6
10,30,40,8,good,0.27275,0.28192250000006264,Independent Punishers: 10%,27
10,30,40,9,good,0.2924,0.2997935000000591,Independent Punishers: 10%,29
10,30,50,5,good,1.0,0.9745679999998756,Independent Punishers: 10%,100
10,30,50,6,good,1.0,0.9745589999998754,Independent Punishers: 10%,100
10,30,50,7,good,1.0,0.9744284999998741,Independent Punishers: 10%,100
10,30,50,8,good,1.0,0.9744539999998783,Independent Punishers: 10%,100
10,30,50,9,good,1.0,0.9744534999998743,Independent Punishers: 10%,100
10,30,60,5,good,1.0,0.9749949999998722,Independent Punishers: 10%,100
10,30,60,6,good,1.0,0.9750869999998795,Independent Punishers: 10%,100
10,30,60,7,good,1.0,0.9748209999998806,Independent Punishers: 10%,100
10,30,60,8,good,1.0,0.9749044999998822,Independent Punishers: 10%,100
10,30,60,9,good,1.0,0.9749759999998787,Independent Punishers: 10%,100
10,40,0,5,good,5e-05,0.029137999999994092,Independent Punishers: 10%,0
10,40,0,6,good,5e-05,0.02889399999999424,Independent Punishers: 10%,0
10,40,0,7,good,5e-05,0.029169499999994134,Independent Punishers: 10%,0
10,40,0,8,good,5e-05,0.02904649999999411,Independent Punishers: 10%,0
10,40,0,9,good,5e-05,0.029208999999994188,Independent Punishers: 10%,0
10,40,10,5,good,5e-05,0.028989999999994256,Independent Punishers: 10%,0
10,40,10,6,good,0.0001,0.029036999999994328,Independent Punishers: 10%,0
10,40,10,7,good,5e-05,0.029138499999994297,Independent Punishers: 10%,0
10,40,10,8,good,0.0001,0.028890499999994348,Independent Punishers: 10%,0
10,40,10,9,good,5e-05,0.029454999999994045,Independent Punishers: 10%,0
10,40,20,5,good,0.00055,0.02957349999999389,Independent Punishers: 10%,0
10,40,20,6,good,0.00065,0.029559499999993903,Independent Punishers: 10%,0
10,40,20,7,good,0.0013,0.03020199999999325,Independent Punishers: 10%,0
10,40,20,8,good,0.00025,0.029245999999994176,Independent Punishers: 10%,0
10,40,20,9,good,0.0004,0.029387999999994027,Independent Punishers: 10%,0
10,40,30,5,good,1.0,0.9602014999999025,Independent Punishers: 10%,100
10,40,30,6,good,1.0,0.9601309999999048,Independent Punishers: 10%,100
10,40,30,7,good,1.0,0.9603149999998981,Independent Punishers: 10%,100
10,40,30,8,good,1.0,0.9605809999999015,Independent Punishers: 10%,100
10,40,30,9,good,1.0,0.9603014999999078,Independent Punishers: 10%,100
10,40,40,5,good,1.0,0.9744249999998749,Independent Punishers: 10%,100
10,40,40,6,good,1.0,0.9743169999998789,Independent Punishers: 10%,100
10,40,40,7,good,1.0,0.9743809999998674,Independent Punishers: 10%,100
10,40,40,8,good,1.0,0.9744164999998784,Independent Punishers: 10%,100
10,40,40,9,good,1.0,0.974563499999869,Independent Punishers: 10%,100
10,40,50,5,good,1.0,0.9750264999998742,Independent Punishers: 10%,100
10,40,50,6,good,1.0,0.9750044999998818,Independent Punishers: 10%,100
10,40,50,7,good,1.0,0.9748749999998765,Independent Punishers: 10%,100
10,40,50,8,good,1.0,0.974859999999883,Independent Punishers: 10%,100
10,40,50,9,good,1.0,0.9750549999998721,Independent Punishers: 10%,100
10,50,0,5,good,0.00015,0.029225499999994208,Independent Punishers: 10%,0
10,50,0,6,good,0.00015,0.02908399999999431,Independent Punishers: 10%,0
10,50,0,7,good,0.00015,0.029075999999993978,Independent Punishers: 10%,0
10,50,0,8,good,0.0002,0.02935149999999428,Independent Punishers: 10%,0
10,50,0,9,good,0.0003,0.029420499999994017,Independent Punishers: 10%,0
10,50,10,5,good,0.6118,0.5632090000001168,Independent Punishers: 10%,61
10,50,10,6,good,0.39935,0.37791300000005684,Independent Punishers: 10%,39
10,50,10,7,good,0.3917,0.3711605000000574,Independent Punishers: 10%,39
10,50,10,8,good,0.7854,0.7153330000000618,Independent Punishers: 10%,78
10,50,10,9,good,0.07475,0.09434999999997634,Independent Punishers: 10%,7
10,50,20,5,good,1.0,0.9630154999998889,Independent Punishers: 10%,100
10,50,20,6,good,1.0,0.9630229999998935,Independent Punishers: 10%,100
10,50,20,7,good,1.0,0.9628849999998902,Independent Punishers: 10%,100
10,50,20,8,good,1.0,0.9629189999998967,Independent Punishers: 10%,100
10,50,20,9,good,1.0,0.9628514999998881,Independent Punishers: 10%,100
10,50,30,5,good,1.0,0.9745749999998752,Independent Punishers: 10%,100
10,50,30,6,good,1.0,0.9746029999998685,Independent Punishers: 10%,100
10,50,30,7,good,1.0,0.9743904999998727,Independent Punishers: 10%,100
10,50,30,8,good,1.0,0.9744749999998783,Independent Punishers: 10%,100
10,50,30,9,good,1.0,0.9745069999998738,Independent Punishers: 10%,100
10,50,40,5,good,1.0,0.9748174999998741,Independent Punishers: 10%,100
10,50,40,6,good,1.0,0.9750284999998723,Independent Punishers: 10%,100
10,50,40,7,good,1.0,0.9750724999998721,Independent Punishers: 10%,100
10,50,40,8,good,1.0,0.9751179999998815,Independent Punishers: 10%,100
10,50,40,9,good,1.0,0.97497049999988,Independent Punishers: 10%,100
10,60,0,5,good,1.0,0.9211989999999669,Independent Punishers: 10%,100
10,60,0,6,good,1.0,0.9209314999999731,Independent Punishers: 10%,100
10,60,0,7,good,1.0,0.9212359999999806,Independent Punishers: 10%,100
10,60,0,8,good,1.0,0.9212424999999655,Independent Punishers: 10%,100
10,60,0,9,good,1.0,0.9208554999999693,Independent Punishers: 10%,100
10,60,10,5,good,1.0,0.964314999999889,Independent Punishers: 10%,100
10,60,10,6,good,1.0,0.9646274999998901,Independent Punishers: 10%,100
10,60,10,7,good,1.0,0.9644814999998803,Independent Punishers: 10%,100
10,60,10,8,good,1.0,0.9645284999998894,Independent Punishers: 10%,100
10,60,10,9,good,1.0,0.964333499999894,Independent Punishers: 10%,100
10,60,20,5,good,1.0,0.9744214999998733,Independent Punishers: 10%,100
10,60,20,6,good,1.0,0.974484999999879,Independent Punishers: 10%,100
10,60,20,7,good,1.0,0.9745234999998782,Independent Punishers: 10%,100
10,60,20,8,good,1.0,0.9744064999998725,Independent Punishers: 10%,100
10,60,20,9,good,1.0,0.9745594999998797,Independent Punishers: 10%,100
10,60,30,5,good,1.0,0.9750354999998728,Independent Punishers: 10%,100
10,60,30,6,good,1.0,0.9749139999998777,Independent Punishers: 10%,100
10,60,30,7,good,1.0,0.974782999999877,Independent Punishers: 10%,100
10,60,30,8,good,1.0,0.9749964999998807,Independent Punishers: 10%,100
10,60,30,9,good,1.0,0.9751424999998757,Independent Punishers: 10%,100
10,70,0,5,good,1.0,0.96573149999989,Independent Punishers: 10%,100
10,70,0,6,good,1.0,0.9657244999998853,Independent Punishers: 10%,100
10,70,0,7,good,1.0,0.9654749999998857,Independent Punishers: 10%,100
10,70,0,8,good,1.0,0.9659244999998832,Independent Punishers: 10%,100
10,70,0,9,good,1.0,0.9655994999998775,Independent Punishers: 10%,100
10,70,10,5,good,1.0,0.9743794999998776,Independent Punishers: 10%,100
10,70,10,6,good,1.0,0.9744704999998784,Independent Punishers: 10%,100
10,70,10,7,good,1.0,0.9747064999998736,Independent Punishers: 10%,100
10,70,10,8,good,1.0,0.9745324999998798,Independent Punishers: 10%,100
10,70,10,9,good,1.0,0.9744509999998805,Independent Punishers: 10%,100
10,70,20,5,good,1.0,0.9749439999998718,Independent Punishers: 10%,100
10,70,20,6,good,1.0,0.9749239999998787,Independent Punishers: 10%,100
10,70,20,7,good,1.0,0.9746849999998751,Independent Punishers: 10%,100
10,70,20,8,good,1.0,0.9749439999998786,Independent Punishers: 10%,100
10,70,20,9,good,1.0,0.9748524999998758,Independent Punishers: 10%,100
10,80,0,5,good,1.0,0.9745564999998807,Independent Punishers: 10%,100
10,80,0,6,good,1.0,0.9745674999998766,Independent Punishers: 10%,100
10,80,0,7,good,1.0,0.9745719999998733,Independent Punishers: 10%,100
10,80,0,8,good,1.0,0.9745394999998774,Independent Punishers: 10%,100
10,80,0,9,good,1.0,0.9745169999998747,Independent Punishers: 10%,100
10,80,10,5,good,1.0,0.9749584999998763,Independent Punishers: 10%,100
10,80,10,6,good,1.0,0.9752594999998812,Independent Punishers: 10%,100
10,80,10,7,good,1.0,0.974944999999874,Independent Punishers: 10%,100
10,80,10,8,good,1.0,0.9751304999998801,Independent Punishers: 10%,100
10,80,10,9,good,1.0,0.9751684999998758,Independent Punishers: 10%,100
10,90,0,5,good,1.0,0.9751589999998781,Independent Punishers: 10%,100
10,90,0,6,good,1.0,0.9750229999998784,Independent Punishers: 10%,100
10,90,0,7,good,1.0,0.9749559999998748,Independent Punishers: 10%,100
10,90,0,8,good,1.0,0.9750329999998727,Independent Punishers: 10%,100
10,90,0,9,good,1.0,0.9751819999998821,Independent Punishers: 10%,100
20,0,0,5,good,5e-05,0.06779949999998496,Independent Punishers: 20%,0
20,0,0,6,good,5e-05,0.06781749999998474,Independent Punishers: 20%,0
20,0,0,7,good,5e-05,0.06755399999998504,Independent Punishers: 20%,0
20,0,0,8,good,5e-05,0.06754249999998489,Independent Punishers: 20%,0
20,0,0,9,good,5e-05,0.06774449999998489,Independent Punishers: 20%,0
20,0,10,5,good,5e-05,0.0683929999999846,Independent Punishers: 20%,0
20,0,10,6,good,5e-05,0.06879349999998453,Independent Punishers: 20%,0
20,0,10,7,good,5e-05,0.06858949999998465,Independent Punishers: 20%,0
20,0,10,8,good,5e-05,0.06861249999998437,Independent Punishers: 20%,0
20,0,10,9,good,5e-05,0.0686614999999845,Independent Punishers: 20%,0
20,0,20,5,good,5e-05,0.06942699999998418,Independent Punishers: 20%,0
20,0,20,6,good,5e-05,0.06964599999998437,Independent Punishers: 20%,0
20,0,20,7,good,5e-05,0.0693339999999844,Independent Punishers: 20%,0
20,0,20,8,good,5e-05,0.06923249999998439,Independent Punishers: 20%,0
20,0,20,9,good,5e-05,0.06938349999998411,Independent Punishers: 20%,0
20,0,30,5,good,5e-05,0.07024149999998416,Independent Punishers: 20%,0
20,0,30,6,good,5e-05,0.07023999999998404,Independent Punishers: 20%,0
20,0,30,7,good,5e-05,0.07057349999998391,Independent Punishers: 20%,0
20,0,30,8,good,5e-05,0.07024099999998391,Independent Punishers: 20%,0
20,0,30,9,good,5e-05,0.07063149999998378,Independent Punishers: 20%,0
20,0,40,5,good,5e-05,0.07152899999998329,Independent Punishers: 20%,0
20,0,40,6,good,5e-05,0.07123899999998444,Independent Punishers: 20%,0
20,0,40,7,good,5e-05,0.0711469999999832,Independent Punishers: 20%,0
20,0,40,8,good,5e-05,0.07170199999998342,Independent Punishers: 20%,0
20,0,40,9,good,5e-05,0.0715654999999839,Independent Punishers: 20%,0
20,0,50,5,good,5e-05,0.07253849999998363,Independent Punishers: 20%,0
20,0,50,6,good,5e-05,0.07219849999998335,Independent Punishers: 20%,0
20,0,50,7,good,5e-05,0.07257749999998311,Independent Punishers: 20%,0
20,0,50,8,good,5e-05,0.07236099999998358,Independent Punishers: 20%,0
20,0,50,9,good,0.0001,0.07236499999998336,Independent Punishers: 20%,0
20,0,60,5,good,0.001,0.07475499999998224,Independent Punishers: 20%,0
20,0,60,6,good,0.0001,0.07369849999998346,Independent Punishers: 20%,0
20,0,60,7,good,0.00065,0.07450449999998249,Independent Punishers: 20%,0
20,0,60,8,good,0.00025,0.07385899999998244,Independent Punishers: 20%,0
20,0,60,9,good,0.0003,0.073764999999983,Independent Punishers: 20%,0
20,0,70,5,good,1.0,0.9745429999998727,Independent Punishers: 20%,100
20,0,70,6,good,1.0,0.9744109999998757,Independent Punishers: 20%,100
20,0,70,7,good,1.0,0.9743619999998764,Independent Punishers: 20%,100
20,0,70,8,good,1.0,0.9743274999998753,Independent Punishers: 20%,100
20,0,70,9,good,1.0,0.9743614999998761,Independent Punishers: 20%,100
20,0,80,5,good,1.0,0.975003499999877,Independent Punishers: 20%,100
20,0,80,6,good,1.0,0.9750054999998765,Independent Punishers: 20%,100
20,0,80,7,good,1.0,0.9748704999998808,Independent Punishers: 20%,100
20,0,80,8,good,1.0,0.9751074999998829,Independent Punishers: 20%,100
20,0,80,9,good,1.0,0.9751344999998757,Independent Punishers: 20%,100
20,10,0,5,good,5e-05,0.06791549999998481,Independent Punishers: 20%,0
20,10,0,6,good,5e-05,0.06771049999998496,Independent Punishers: 20%,0
20,10,0,7,good,5e-05,0.06762449999998484,Independent Punishers: 20%,0
20,10,0,8,good,5e-05,0.06753149999998442,Independent Punishers: 20%,0
20,10,0,9,good,5e-05,0.06770149999998534,Independent Punishers: 20%,0
20,10,10,5,good,5e-05,0.06855099999998482,Independent Punishers: 20%,0
20,10,10,6,good,5e-05,0.06862799999998476,Independent Punishers: 20%,0
20,10,10,7,good,5e-05,0.06858199999998495,Independent Punishers: 20%,0
20,10,10,8,good,5e-05,0.06868949999998444,Independent Punishers: 20%,0
20,10,10,9,good,5e-05,0.06869649999998473,Independent Punishers: 20%,0
20,10,20,5,good,5e-05,0.06915149999998473,Independent Punishers: 20%,0
20,10,20,6,good,5e-05,0.06941449999998439,Independent Punishers: 20%,0
20,10,20,7,good,5e-05,0.06946399999998418,Independent Punishers: 20%,0
20,10,20,8,good,5e-05,0.06910049999998433,Independent Punishers: 20%,0
20,10,20,9,good,5e-05,0.06934649999998414,Independent Punishers: 20%,0
20,10,30,5,good,5e-05,0.07050899999998395,Independent Punishers: 20%,0
20,10,30,6,good,5e-05,0.07046549999998399,Independent Punishers: 20%,0
20,10,30,7,good,5e-05,0.07020999999998392,Independent Punishers: 20%,0
20,10,30,8,good,5e-05,0.07041849999998423,Independent Punishers: 20%,0
20,10,30,9,good,5e-05,0.070363999999984,Independent Punishers: 20%,0
20,10,40,5,good,5e-05,0.07160399999998379,Independent Punishers: 20%,0
20,10,40,6,good,5e-05,0.07129849999998368,Independent Punishers: 20%,0
20,10,40,7,good,5e-05,0.07138799999998383,Independent Punishers: 20%,0
20,10,40,8,good,5e-05,0.07121199999998379,Independent Punishers: 20%,0
20,10,40,9,good,0.0001,0.07127599999998384,Independent Punishers: 20%,0
20,10,50,5,good,0.00055,0.07292099999998315,Independent Punishers: 20%,0
20,10,50,6,good,0.00205,0.07422699999998233,Independent Punishers: 20%,0
20,10,50,7,good,0.0118,0.08256449999997509,Independent Punishers: 20%,1
20,10,50,8,good,0.00065,0.07284899999998326,Independent Punishers: 20%,0
20,10,50,9,good,0.0005,0.07310549999998282,Independent Punishers: 20%,0
20,10,60,5,good,1.0,0.9745119999998783,Independent Punishers: 20%,100
20,10,60,6,good,1.0,0.974425499999872,Independent Punishers: 20%,100
20,10,60,7,good,1.0,0.9744779999998769,Independent Punishers: 20%,100
20,10,60,8,good,1.0,0.9743334999998738,Independent Punishers: 20%,100
20,10,60,9,good,1.0,0.974343499999877,Independent Punishers: 20%,100
20,10,70,5,good,1.0,0.9750554999998794,Independent Punishers: 20%,100
20,10,70,6,good,1.0,0.9751519999998747,Independent Punishers: 20%,100
20,10,70,7,good,1.0,0.9749134999998785,Independent Punishers: 20%,100
20,10,70,8,good,1.0,0.975109999999877,Independent Punishers: 20%,100
20,10,70,9,good,1.0,0.9747554999998742,Independent Punishers: 20%,100
20,20,0,5,good,5e-05,0.06771899999998514,Independent Punishers: 20%,0
20,20,0,6,good,5e-05,0.06827449999998485,Independent Punishers: 20%,0
20,20,0,7,good,5e-05,0.06790699999998473,Independent Punishers: 20%,0
20,20,0,8,good,5e-05,0.06757449999998509,Independent Punishers: 20%,0
20,20,0,9,good,5e-05,0.06778299999998484,Independent Punishers: 20%,0
20,20,10,5,good,5e-05,0.06850849999998442,Independent Punishers: 20%,0
20,20,10,6,good,5e-05,0.06862999999998466,Independent Punishers: 20%,0
20,20,10,7,good,5e-05,0.06880299999998446,Independent Punishers: 20%,0
20,20,10,8,good,5e-05,0.06896999999998474,Independent Punishers: 20%,0
20,20,10,9,good,5e-05,0.0686509999999847,Independent Punishers: 20%,0
20,20,20,5,good,5e-05,0.06925299999998426,Independent Punishers: 20%,0
20,20,20,6,good,5e-05,0.06931399999998468,Independent Punishers: 20%,0
20,20,20,7,good,5e-05,0.06935099999998463,Independent Punishers: 20%,0
20,20,20,8,good,5e-05,0.06951449999998428,Independent Punishers: 20%,0
20,20,20,9,good,5e-05,0.0694634999999843,Independent Punishers: 20%,0
20,20,30,5,good,5e-05,0.07024599999998418,Independent Punishers: 20%,0
20,20,30,6,good,0.0001,0.07063749999998384,Independent Punishers: 20%,0
20,20,30,7,good,0.00015,0.07061949999998371,Independent Punishers: 20%,0
20,20,30,8,good,0.0001,0.0705309999999835,Independent Punishers: 20%,0
20,20,30,9,good,0.0003,0.0706984999999837,Independent Punishers: 20%,0
20,20,40,5,good,0.0259,0.09440949999996581,Independent Punishers: 20%,2
20,20,40,6,good,0.04265,0.10932249999996566,Independent Punishers: 20%,4
20,20,40,7,good,0.18615,0.23571000000003442,Independent Punishers: 20%,18
20,20,40,8,good,0.3864,0.41293800000000863,Independent Punishers: 20%,38
20,20,40,9,good,0.444,0.4639379999999697,Independent Punishers: 20%,44
20,20,50,5,good,1.0,0.9744069999998737,Independent Punishers: 20%,100
20,20,50,6,good,1.0,0.9745454999998787,Independent Punishers: 20%,100
20,20,50,7,good,1.0,0.9743044999998821,Independent Punishers: 20%,100
20,20,50,8,good,1.0,0.974519499999878,Independent Punishers: 20%,100
20,20,50,9,good,1.0,0.9744429999998779,Independent Punishers: 20%,100
20,20,60,5,good,1.0,0.9751099999998804,Independent Punishers: 20%,100
20,20,60,6,good,1.0,0.9748654999998795,Independent Punishers: 20%,100
20,20,60,7,good,1.0,0.9749594999998804,Independent Punishers: 20%,100
20,20,60,8,good,1.0,0.9748824999998773,Independent Punishers: 20%,100
20,20,60,9,good,1.0,0.9749559999998814,Independent Punishers: 20%,100
20,30,0,5,good,5e-05,0.06806949999998485,Independent Punishers: 20%,0
20,30,0,6,good,5e-05,0.06757799999998503,Independent Punishers: 20%,0
20,30,0,7,good,5e-05,0.06775349999998524,Independent Punishers: 20%,0
20,30,0,8,good,5e-05,0.06810799999998471,Independent Punishers: 20%,0
20,30,0,9,good,5e-05,0.06788049999998473,Independent Punishers: 20%,0
20,30,10,5,good,5e-05,0.06862199999998517,Independent Punishers: 20%,0
20,30,10,6,good,5e-05,0.06842449999998461,Independent Punishers: 20%,0
20,30,10,7,good,5e-05,0.06873549999998464,Independent Punishers: 20%,0
20,30,10,8,good,5e-05,0.06876749999998447,Independent Punishers: 20%,0
20,30,10,9,good,5e-05,0.06904099999998464,Independent Punishers: 20%,0
20,30,20,5,good,0.00145,0.07070499999998345,Independent Punishers: 20%,0
20,30,20,6,good,0.0018,0.07106699999998324,Independent Punishers: 20%,0
20,30,20,7,good,0.002,0.07082149999998315,Independent Punishers: 20%,0
20,30,20,8,good,0.00075,0.07013949999998366,Independent Punishers: 20%,0
20,30,20,9,good,0.00025,0.0698574999999841,Independent Punishers: 20%,0
20,30,30,5,good,1.0,0.9602354999999007,Independent Punishers: 20%,100
20,30,30,6,good,1.0,0.9608384999999016,Independent Punishers: 20%,100
20,30,30,7,good,1.0,0.9604914999999015,Independent Punishers: 20%,100
20,30,30,8,good,1.0,0.9605724999999046,Independent Punishers: 20%,100
20,30,30,9,good,1.0,0.960424999999897,Independent Punishers: 20%,100
20,30,40,5,good,1.0,0.9744214999998774,Independent Punishers: 20%,100
20,30,40,6,good,1.0,0.974298499999878,Independent Punishers: 20%,100
20,30,40,7,good,1.0,0.9743804999998738,Independent Punishers: 20%,100
20,30,40,8,good,1.0,0.9744709999998733,Independent Punishers: 20%,100
20,30,40,9,good,1.0,0.9744359999998765,Independent Punishers: 20%,100
20,30,50,5,good,1.0,0.9749174999998719,Independent Punishers: 20%,100
20,30,50,6,good,1.0,0.9750339999998765,Independent Punishers: 20%,100
20,30,50,7,good,1.0,0.9751459999998761,Independent Punishers: 20%,100
20,30,50,8,good,1.0,0.9750609999998796,Independent Punishers: 20%,100
20,30,50,9,good,1.0,0.974937999999879,Independent Punishers: 20%,100
20,40,0,5,good,0.0001,0.0681659999999844,Independent Punishers: 20%,0
20,40,0,6,good,0.0003,0.06818399999998492,Independent Punishers: 20%,0
20,40,0,7,good,0.00015,0.06798549999998489,Independent Punishers: 20%,0
20,40,0,8,good,0.0002,0.06786049999998514,Independent Punishers: 20%,0
20,40,0,9,good,0.0001,0.06752099999998516,Independent Punishers: 20%,0
20,40,10,5,good,0.27495,0.29786300000003474,Independent Punishers: 20%,27
20,40,10,6,good,0.9994,0.9018659999999714,Independent Punishers: 20%,99
20,40,10,7,good,0.99855,0.9017724999999717,Independent Punishers: 20%,99
20,40,10,8,good,0.9987,0.9014579999999777,Independent Punishers: 20%,99
20,40,10,9,good,0.99895,0.9016224999999791,Independent Punishers: 20%,99
20,40,20,5,good,1.0,0.9627789999998975,Independent Punishers: 20%,100
20,40,20,6,good,1.0,0.9628109999998944,Independent Punishers: 20%,100
20,40,20,7,good,1.0,0.9626734999998972,Independent Punishers: 20%,100
20,40,20,8,good,1.0,0.9628374999998935,Independent Punishers: 20%,100
20,40,20,9,good,1.0,0.9631374999998883,Independent Punishers: 20%,100
20,40,30,5,good,1.0,0.9745319999998779,Independent Punishers: 20%,100
20,40,30,6,good,1.0,0.9743484999998762,Independent Punishers: 20%,100
20,40,30,7,good,1.0,0.9745694999998726,Independent Punishers: 20%,100
20,40,30,8,good,1.0,0.974512499999873,Independent Punishers: 20%,100
20,40,30,9,good,1.0,0.9745454999998788,Independent Punishers: 20%,100
20,40,40,5,good,1.0,0.9750679999998753,Independent Punishers: 20%,100
20,40,40,6,good,1.0,0.9749649999998743,Independent Punishers: 20%,100
20,40,40,7,good,1.0,0.9748939999998756,Independent Punishers: 20%,100
20,40,40,8,good,1.0,0.9750644999998873,Independent Punishers: 20%,100
20,40,40,9,good,1.0,0.9751529999998735,Independent Punishers: 20%,100
20,50,0,5,good,1.0,0.9210509999999764,Independent Punishers: 20%,100
20,50,0,6,good,1.0,0.92141899999997,Independent Punishers: 20%,100
20,50,0,7,good,1.0,0.9210529999999688,Independent Punishers: 20%,100
20,50,0,8,good,1.0,0.9212414999999693,Independent Punishers: 20%,100
20,50,0,9,good,0.99995,0.9212934999999632,Independent Punishers: 20%,99
20,50,10,5,good,1.0,0.9643104999998879,Independent Punishers: 20%,100
20,50,10,6,good,1.0,0.9646779999998891,Independent Punishers: 20%,100
20,50,10,7,good,1.0,0.9646554999998818,Independent Punishers: 20%,100
20,50,10,8,good,1.0,0.9646994999998817,Independent Punishers: 20%,100
20,50,10,9,good,1.0,0.9643239999998903,Independent Punishers: 20%,100
20,50,20,5,good,1.0,0.9744759999998772,Independent Punishers: 20%,100
20,50,20,6,good,1.0,0.9744914999998755,Independent Punishers: 20%,100
20,50,20,7,good,1.0,0.9743059999998775,Independent Punishers: 20%,100
20,50,20,8,good,1.0,0.974376999999875,Independent Punishers: 20%,100
20,50,20,9,good,1.0,0.9744829999998761,Independent Punishers: 20%,100
20,50,30,5,good,1.0,0.9749484999998728,Independent Punishers: 20%,100
20,50,30,6,good,1.0,0.9751004999998811,Independent Punishers: 20%,100
